Return Type,Overnight,Daily,Overnight,Daily,Overnight,Daily
Year,2020,2020,2021,2021,2022,2022
Annualized Return,1.4107680823082187,-0.920028012365147,6.904351262498616,-0.9356958981947012,2.3431368244403328,-0.37648690519894257
Annualized Volatility,1.6584683849918995,0.690687212066203,4.068129581250575,0.3484712251952657,1.9225301400802057,0.2284455324836603
Annualized Sharpe Ratio,0.8506451464946734,-1.3320472658135176,1.697180761969771,-2.685145373682962,1.2187776803034047,-1.6480379419364264
Annualized Sortino Ratio,0.8317874282961968,-1.574264329955388,94.89481771790163,-2.1502792707328937,27.562092631904093,-1.338157284772449
Skewness,-3.365743376621926,3.2146506365576157,10.534764262256354,-6.162918016199516,14.635132415828002,-8.536566042141105
Excess Kurtosis,81.95686783971142,62.58803263303831,111.7280645567047,44.95569337894953,218.06741032646616,102.41131433451173
VaR (0.05),-0.01225332408096896,-0.0202072928421838,-0.011345944485243446,-0.013218552176146701,-0.011238349963099376,-0.013545230893482458
CVaR (0.05),-0.12230234821334139,-0.10886722724802371,-0.013648343083885697,-0.07375660821359473,-0.01637575894037957,-0.03780535453812522
Min,-1.175070547797479,-0.2963594538431649,-0.018046664699817794,-0.1873396747087854,-0.029398176873054866,-0.1787742639151935
Max,0.812394060091662,0.4597219919974485,2.9337927378519733,0.0197702670298985,1.8099659272672313,0.02221955333062862
Max Drawdown,-1.2834124944923602,-0.7894109568166937,-0.06824317083372106,-0.6070791137403497,-0.053041694003841365,-0.3889815793848537
Calmar Ratio,1.0992319993473592,1.1654614170484379,101.17277931474665,1.5413080058539161,44.17537690765757,0.9678784938719448
Peak,2020-08-06 00:00:00,2020-01-13 00:00:00,2021-05-06 00:00:00,2021-01-20 00:00:00,2022-04-01 00:00:00,2022-01-26 00:00:00
Bottom,2020-08-28 00:00:00,2020-08-28 00:00:00,2021-09-17 00:00:00,2021-11-09 00:00:00,2022-07-20 00:00:00,2022-09-16 00:00:00
Recovery,Not yet recovered,Not yet recovered,2021-09-20 00:00:00,Not yet recovered,2022-08-08 00:00:00,Not yet recovered
